Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Water Company,Sewage Company,District,Ward,County Electoral Division
LE11 2EH,Yes,52.767232,-1.208209,453521,319142,SK535191,1/1/1980 12:00:00 AM,,50,84,22,Loughborough,1.5,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EJ,No,52.766856,-1.208527,453500,319100,SK534190,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,49,,,Loughborough,1.6,Loughborough,,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EL,Yes,52.764435,-1.205111,453733,318833,SK537188,1/1/1980 12:00:00 AM,,49,13,7,Loughborough,1.7,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EN,Yes,52.767434,-1.206101,453663,319166,SK536191,1/1/1980 12:00:00 AM,,49,54,23,Loughborough,1.5,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EP,Yes,52.767029,-1.204730,453756,319122,SK537191,1/1/1980 12:00:00 AM,,50,59,37,Loughborough,1.5,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EQ,Yes,52.766718,-1.205372,453713,319087,SK537190,1/1/1980 12:00:00 AM,,50,17,6,Loughborough,1.5,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2ER,Yes,52.753587,-1.200211,454077,317630,SK540176,7/1/2017 12:00:00 AM,,56,,,Loughborough,2.8,Loughborough,,,Charnwood,Loughborough Woodthorpe,Loughborough South
LE11 2ES,Yes,52.764829,-1.207778,453553,318875,SK535188,1/1/1980 12:00:00 AM,,50,49,41,Loughborough,1.8,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2ET,Yes,52.764689,-1.205750,453690,318861,SK536188,1/1/1995 12:00:00 AM,,49,16,14,Loughborough,1.7,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EU,Yes,52.765021,-1.208234,453522,318896,SK535188,2/1/1984 12:00:00 AM,,51,43,32,Loughborough,1.8,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EW,Yes,52.767683,-1.205785,453684,319194,SK536191,1/1/1980 12:00:00 AM,,49,36,28,Loughborough,1.4,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
LE11 2EX,Yes,52.758851,-1.209146,453468,318209,SK534182,5/1/1994 12:00:00 AM,,54,,,Loughborough,2.4,Loughborough,Severn Trent,,Charnwood,Loughborough Outwoods & Shelthorpe,Loughborough South
LE11 2EY,Yes,52.767130,-1.203794,453819,319134,SK538191,1/1/1995 12:00:00 AM,,49,38,36,Loughborough,1.4,Loughborough,Severn Trent,,Charnwood,Loughborough Southfields,Loughborough South
